text,label
인생에게 노래가 줄 수 있는 감동을 느끼게 만들어 준 영화. 두배의 영화시간을 배정했어도 감동스럽게 볼 수 있었던 영화. 적극 추천합니다.,긍정
왠만하면나영화보는성격이거덩?근데ㅅㅂ종나장난까?,부정
진짜재밋엉요ㅠㅠ 얼떨결에재방을로1회부터보게되었는뎅.. 하루도안빼먹고보고잇어요ㅠㅠ정말짱이에용 이장우도멋잇공 김선아매력에푹빠져듭니다용^^♥,긍정
탐 크루즈나 영화나 개 끌린다... 빅 재미는 아닌데 묘한 매력이 쩐다,긍정
웃기고 웃기고 웃김 ㅋㅋ나름 반전도 있어서 좋았음 ㅋㅋㅋㅋ,긍정
"긴장감 제로, 참신성 제로, 재미 제로, 연출력 제로... 용가리 이후에 가장 짜증났다.",부정
현재 자신이 행복한 존재임을 알 수 있게 해주는 잔잔한 감동,긍정
"우리나라에 얼마나 위장결혼 문제가 심각한데 이딴 영화로 물타기 시도하는지, 아마 완득이 성공한 거 보고 다문화 정책 미화하는 영화 만들면 사람들이 봐줄 거라고 생각하는 게 빤히 눈에 보인다, 감독아 인간이 되어라",부정
억지로 끄집어내 부활시켰지만 한계에 다다른 시나리오,부정
▼ 평점 진심? 오락성 영화에 어설픈 철학을 담다.,부정
별 쌩뚱맞은 영화 다보겠네.초반엔 그럴듯하드만.그냥 주무세여.잼없음,부정
무조건 10점. 100점 주고 싶으나 10점이 최고점수라 아쉽습니다.,긍정
"예날에 봤지만 정말 재밌있었는데, 또봐야지ㅎㅎ",긍정
아기 코끼리가 연기를 제일 잘하네요~~,부정
밑도끝도없는 일련의 사건 전개;; 불륜도 인과는 있건만 이건 뭐~~,부정
평점이 왜이렇게 낮은건지 모르겠어.. 정말 모르겠어..,긍정
"""많은 이들이 꼭 한번 봤으면 하는 """" 안녕, 하세요! """" 한번 더 보고 싶네요...!""",긍정
영화가 어떻게 아무런 느낌이 없냐?,부정
"사극 상도,선덕여왕,닥터진에 이어 재밌게 보고있음，신의 보단 백배 나음，1점주는 놈들은 알바냐?",긍정
아게 웬 5점대? 화나서 생전처음 평점리뷰하네욬ㅋ,긍정
스탤론 형 근육이 아직 빵빵하더라?,부정
미사보다는 한수아래,부정
선병맛 후병맛인 영화지만 거품잔뜩 끼고 건방진 배우놈들 나오는 상업영화보다 이런 독립영화가 마음속에 오래 남는다!,긍정
배경이 너무 아름다운 영화,긍정
최근 본 스릴러영화 중 가장 몰입도랑 긴장감이 꽤 높앗던 영화였다,긍정
재미있게 봤어요....진작 못본게 후회되네요!!!,긍정
지브리라는 이름이 아까운...스토리가 빈약하고 뜬금없는 요소도 많고. 어린 아이들이 즐겁게 볼 수 있을 거 같긴 하다.,부정
말이필요없음,긍정
이리저리 늘어놓고 설명은 안해주고.... 어이없음,부정
내가 좋아하는 드라마 요소 다모였다,긍정
"미얀하지만. 스토리를 상황극으로 만든거 같다 , 또하나의 단점은 억지로 웃길려는거와 , 지루함",부정
논점 없이 화법만 있다.,부정
"처단장면에 심히 갑정이입되더군,, 마지막 백색카리스마의 위압!",긍정
"인생을 와인에, 와인을 인생에 비유하다",긍정
기대하고 보면 열받는 영화,부정
아 정말 재밌게 봤습니다. 아이스크림이 먹고싶어지네요.보면서 왠지 위로받고 힘이나는 그런영화였습니다. 주인공 여배우가 정말 자연스러워서 아주 좋았습니다.,긍정
역시 잘생겼다. 강동원.... 영화도 재밌고. 왜 평점이 이리낮은건지;,긍정
우와 음악하는사람 연기 영화하는사람보세요 굿굿,긍정
이영화는 빅과 더불어 쵝오 !!~!!!~~@!!~~!,긍정
너무 유쾌했음!!,긍정
노르망디에서 시체도 없고 전함이 해변가까지 정박한걸보고 엄청난 충격을 받았다. 현실성 개제로.,부정
이게 인디아나존스 시리즈 중 진리지!!!,긍정
"1편은 신선한 반면 그리 무섭진 안했는데 이건 존내 무섭네...ㄷㄷ 혼자서도 공포물 잘 보는편인데 이건 일부 눈 가리고 봤다...역시 공포는 동양이 와다아.,...",긍정
좀 지루하고 상투적인 느낌. 남주 완전;;ㅎ,부정
"평론가들의 평론은 안 믿는다. 그들은 순수관객일 수 없는 불쌍한 사람들이기에. 일단은 기대없이 보고 느낀다. 분석도 두 번 본 후에 한다. 그들이 극찬한 아바타는 하품이 났고, 그들이 깍아내린 흥행불발작들은 미소짓게 만드는 일이 허다했으니까. 참~좋다",긍정
소설도 훌륭하지만 우리나라 배우들과 감독의 연출도 대단한 !,긍정
"괜찮은 프랑스산 로맨스 영화. 클리셰도 꽤 보이지만, 기대한것에 비하면 훌륭함. 결국 될놈은 되고 안될놈은 안된다는 훌륭한 교훈의 영화",긍정
dvd방에서 보다가 졸려서 나옴 다른걸로 바꿔달랬는데 안바꿔줘서 그냥 나옴..,부정
영화는 뭐 그럭저럭인데...서우 얼굴이 너무 자연스럽지가 않아서 영화도 부자연스럽게 보이는....쩝,부정
재미따 > <,긍정
이게뭐냐ㅋㅋㅋ 좋은배우들 데려다놓고.. 지금 반절정도봤는데..와..스토리가무슨 띄엄띄엄 개연성도없고 오글거리는 대사에ㅋㅋ총체적 난국이다 진짜ㅋㅋ 이감독영화는 절대안봐야지,부정
음악을 좋아하는 저에겐 최고의 영화였네요! 폴포츠 최고 !,긍정
"평점에 짠 기자,평론가들이 이딴 영화에 7에 가까운 평점을 준 거보니얼마나 일빠들이 기자, 평론가들에 있는지 알만하다... 그냥 쓰레기 영화 그 이상도 이하도 아님...",부정
늘어지는 복수 과정의 통속 치정극. 매들린 스토우의 뇌쇄미는 기억에 남는다,부정
단 1초도 극적이지 않다.,부정
재미없어요..3D도 엉성하고.. 전 애들에게 동물 보여주려고 본건데 동물도 거의 안 나와요..,부정
보다 잤다.,부정
완전 어색해서 못 보겠다,부정
카달로그 수준의 영화,부정
베리굳!!,긍정
치밀한 내용과 구성. 잘 만든 스릴러,긍정
이거 완전 개그임. 시나리오 쓴 사람은 분명 사차원 ㅋㅅㅋ,부정
아름다운 음악과 어우러진 우정과 사랑 이야기... 황홀하게 빠져들었다,긍정
그냥 재밌습니다^^,긍정
재미나게봤어요 비디오로 재미나게보셍?ㄷ,긍정
paris texas의 1/10수준도 안되는것 같습니다 TT,부정
축제씬 마지막 전투장면 엔딩까지 잊을수없는 장면들이다 음악과 영상미가 대단한 영화이다,긍정
말도안되는 스토리. 그나마 좀 이어맞출려고 과거이야기를 넣은거같은데... 억지스럽다. 포스터도 2명의 살인마가 서로 상호관계 또는 대립관계를 이어나갈것같으나 그냥 살인마한명이고 나머지는 주인공과 친구일뿐(급이 다르다),부정
"""참고로 역대 최악의 영화는 """"페허""""였고, 포스터랑 예고편장면이 끝. 정말 어이없는영화였음. 3편나오겠더군. 이거 머~ ㅎㅎㅎ 나참 지금생각해도 웃음이 나오는군. 아놔~~ 여러분들 안봤으면 합니다. 후회합니다. ㅋㅋ""",부정
내가 원래 평점 잘 안남기는데.. 남겨야 겠다.. 쓰레기 3류를 10점을 주는 알바는 머냐? 어찌 이리 영상미도 없지 스토리도 없지 재미도 없냐? 애들 조금 벗기기만 해... 3류중의 3류... 거기에 갑자기 좀비 탄생.. 마구 죽여.. 황당....,부정
소재와 배우들이 아까운 쓰레기 영화,부정
"잔잔하니 여운 남네요. 10,20년 후의 두 소리꾼을 기대합니다. 멋지게 성장하길.",긍정
다시봐도 재미있는 하이킥 !,긍정
생각없이 봤다가... 눈물콧물 다 쏟았습니다. 제발 실화가 아니기를 빕니다...,긍정
(っ '～')づ ⌒☆ ㅋㅋㅋ,부정
이게왜평점이높은지모르겠네요.. 하하....,부정
모 이런영화는 다 알고 보는거 아닌가,부정
참 형편없는 @자자삥크스,부정
시작부터 끝까지 지루했던 영화..애니메이션 보면서 이렇게 졸렸던 적은 처음인듯..ㅠㅠ,부정
아마도 내가 본 시걸의 마지막영화가 될것같다,부정
모야 이거,부정
전재미있기만한데;;끝이조금찝찝하긴햇지만;; 석방이라니 ;;,긍정
"5년 전에 본 영화인데, 아직까지도 화가 치민다. 이걸 내가 돈 주고 봤다니!!",부정
개연성에 있어서 상당히 불친절한 영화지만 이야기를 풀어나가는 데에 있어서 상당한 흡입력을 가지고있어서 몰입하고봤다. 상당히 독특하고 흥미진진함 .. 더불어 신비로운 OST도 꽤 인상깊었다. 마치 더 씽의 신비로운 버전이랄까. 간만에 수작 SF를 봤다.,긍정
케네스 브래너에서 마이클 키튼 까지 죄다 웃겨 보자구요.,긍정
최고야 진짜 ..흔해 빠진 전쟁 영화 아냐재밌어 봐.,긍정
한국 영화 레전드 오브 더 레전드. 내 주위에 진짜 이영화 광팬 많음.. 수십번도 더 봐도 볼때마다 미친듯이 슬픈 영화..,긍정
억지스러운설정그나마 빵이 맛있어보여 별1개,부정
유명한 영화라면 이해 못해도 무조건 10점 주는 개티즌들 솔찍해 져봐,부정
다시 부활한 강시영화라...흔한 지리멸렬한 동남아산 공포영화와 판박이...우리가 열광한던 강시영화는 아직이다!!!,부정
정말 드럽게 잼없는데 이게 6점대? 아래 10점준 세놈은 완전OOO가봐..,부정
철남의 모방작을 벗어나지 못한 시도.,부정
인간에 대해서 다시 생각하게 해주는 영화입니다,긍정
모든 해는 지게 되어있다,긍정
사막의 신데렐라. 세상을 향해 소리치다.,긍정
기괴하고 불편함은 여전히 유효하지만 눈을 뗄 수 없는 영화.,긍정
영국영화라 그런가? 무엇이 공포고 어떤것을 반전이라는지,부정
암울한영화... 이거 서세원이 찍고나서 가위눌렸다던대 ㅋㅋ,부정
짜증난다,부정
코미디 영화라기에는 너무 안웃겼고.. 차타고 계속 다니니까 모험은 맞네,부정
시청률이 3.98 이라는 전설을 남긴채 사라진 드라마...,부정
정말 유쾌! 상쾌! 통쾌! 위트가 넘치는 로맨틱 코미디..^^,긍정
이야기를 풀어나가는 과정에 설득력이 없다. 아오이유우가 맡은 역할이 비호감일 수도 있구나 알았다. 케익은 맛있어보여요.,부정
ㅋㅋㅋ 딴게 진짜 ㅅ창같아도 탈출때문에 10점 줄 수 있을정도,긍정
여기서 웃기는 장면은 이상한 음악 나오는 장면임,긍정
역시 미국애니의 원조는 디즈니 같다.더빙도 안되있고 기존에 있던 픽사의 토이스토리인줄 알았다.제목 베끼지말자.,부정
나만 그런 줄 알았네요 다들 마음 속에 남아 있구나.. 그 멜로디..,긍정
"이거 하나만 물어보자,왜 만들었냐?",부정
배우 감독 모두 매력있는 영화!,긍정
최고,긍정
오히려 상투적이고 진부하기에 끌리는 영화...신데렐라나 백설공주가 시간이 흐른 지금도.. 지겹지 않은 것처럼..,긍정
이걸 10점 준사람들은 진정 영화 보기는한건가?,부정
진짜 재미있다 대박.역시 신하균♥,긍정
의미있는 작품 허나 산만하고 지루하다,부정
3과 5 두개가 최악임 5가 최악이고 3는 그다음,부정
ㅠㅠㅠ1년울거 다울었다ㅠㅠ,긍정
"""조잡한 영화....소피 믿고 봤는데 """"이게 뭐야?""""""",부정
무지의 무리가 많으면 짐승을 추앙하게 된다. 사람들은 짐승을 배척하고 자신의 일은 아니라 여긴다. 이러한 마음이 사람을 짐승으로 만든다. 우리 주변의 종교도 머신건은 아니더라도 상징적인 개혁이 필요한 시점이라 생각된다.,긍정
전 티아라팬아니고 친구가 티아라팬인데 추천해줘서봤는데 아... 존나 눙물 내용도좋아요 연애를한번해본분있다면 진짜 꼭보시길,긍정
진짜 감독 쏴죽이고싶다,부정
쓰레기 영화를 쓰레기라 할 수 있는 자유 대한민국에서 잠시 빌려도 될까요? 모든 면에서 끝을 보면 쓰레기로 열받네요.,부정
존 말코비치 내 인생을 통해 가장 사랑하는 배우.. 이만큼 존재감이 있는 사람을 본적이 없다. 말투는 또 어찌나 섹시한지...,긍정
서프라이즈같은 내용인줄 알고 봤는데 임사체험과 기독교 홍보영화였다. 왜 아이의 아버지는 천국의 유무에 대해 그토록 집착하는가.. 현재를 가치있게 살면 되는것을..,부정
아 4편 종영 너무 아쉬워 ㅜㅜ!!!,긍정
초반 이후 총분히 예측 가능한 힐링 드라마. 잔잔함.,부정
이쁜하녀와 핵존심 츤데레 흑형때매 그나마 2점 줌 ..내용이 너무 일차원적임 .. 초반에 브리타니아 나오고 실존인물처럼 페이크치고.. 뭔 의원이 여자하나에 환장해난리고 아가씨와 노예의 억지로맨스;; 주인공에게 무한 츤데레 흑형과 우정도 사실 억지스러움,부정
정말 공감하기 어려운 깝깝~~한 드라마.. 눈물샘 자극하려고 뻑하면 내 눈물 모아만 주구장창 틀어대네~,부정
시원시원하네,긍정
폐막작? 폐막작은 아무거나 막해주나봐;;,부정
김시언이 누구? 신인배우인가요 ?,긍정
내가 이거 왜 봤지?... ㅠㅠ,부정
예산이 부족했나? 영화 느낌이 안남 학교 수행평가할때 디카로 동영상 촬영한거 보는느낌임,부정
"10년동안 만든 영화란다.,, 그감독의 마음과 주인공샬림의 마음이 내 맘에 너무나두 와닿는다",긍정
화면 앞으로 최강희 튀어나올때 질겁하고 뒤로 물러난 어렸던 나... 진짜 무서웠음,긍정
꼭 챙겨보세요...여운도 남고 예술과 함께한 좋은시간이었네요,긍정
ㅠㅠ눈물난다 최우식연기bbb,긍정
홍성진 장난쳥? 감독 실력 무난?제작비가 아깝다,부정
죄송하다.,부정
나도 입으로 해주는게 더 좋더라,긍정
악에 제왕을 잡아라. 그럼 게임처럼 영화도 끝날것이다. 계속되는 비현실적 액션 ㅜㅜ,부정
진짜 공포는 개뿔 그냥 뻔함,부정
진짜 두번보고 세번보고 또보세요.. 정말 최고,긍정
배우들만 남는 작품 악역 작가가 내용이 극단적으로 그려서 별로,부정
그냥 포스터만 보고서 영화를 보았는데 정말 눈만즐겁네요.. 좀 아쉽고 스토리도 뭔가 하다말은것같은 느낌???,부정
볼거리외에 스토리는 최악..최소한의 개연성조차 없는 그냥 cg영화..,부정
오히려 1편보다 더 잼있게 본거 같다..!!ㅋㅋ,긍정
바딤 페렐만은 천재인 것 같아요. 모래와 안개의 집도 이것도 정말 대단한 영화거든요,긍정
